species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,3,23,0.1,-0.16664767167927305,2940,172
bre,4,23,0.001,-0.36410823332809633,41160,281
bre,4,23,0.01,-0.36095014863402947,41160,281
bre,4,23,0.1,-0.3628667396733721,41160,281
bre,5,23,0.001,-0.9299502084503127,576240,365
bre,5,23,0.01,-0.9252330524307357,576240,365
bre,5,23,0.1,-0.9292197054204134,576240,365
bre,0,24,0.001,-2.2289334330484105,1,1
bre,0,24,0.01,-2.2289334128872706,1,1
bre,0,24,0.1,-2.2289332118309924,1,1
bre,1,24,0.001,-0.0861116646760964,15,14
bre,1,24,0.01,-0.08611694368692169,15,14
bre,1,24,0.1,-0.08616992620683146,15,14
bre,2,24,0.001,-0.08250450900065506,210,65
bre,2,24,0.01,-0.08197128914102754,210,65
bre,2,24,0.1,-0.08183817296234852,210,65
bre,3,24,0.001,-0.10880149621043811,2940,166
bre,3,24,0.01,-0.10687714360803219,2940,166
bre,3,24,0.1,-0.10661839616025391,2940,166
bre,4,24,0.001,-0.24865051895372225,41160,281
bre,4,24,0.01,-0.24549169812807248,41160,281
bre,4,24,0.1,-0.24900246175338525,41160,281
bre,5,24,0.001,-0.7479764448604832,576240,349
bre,5,24,0.01,-0.7445586839465416,576240,349
bre,5,24,0.1,-0.7500209544158499,576240,349
bre,0,25,0.001,-2.2694195391065968,1,1
bre,0,25,0.01,-2.269419541884096,1,1
bre,0,25,0.1,-2.269419570120635,1,1
bre,1,25,0.001,-0.08332046881810867,15,14
bre,1,25,0.01,-0.08332681127829232,15,14
bre,1,25,0.1,-0.08339028331912596,15,14
bre,2,25,0.001,-0.0797485085800963,210,61
bre,2,25,0.01,-0.07965498790476415,210,61
bre,2,25,0.1,-0.0798016515649494,210,61
bre,3,25,0.001,-0.08548581892655109,2940,149
bre,3,25,0.01,-0.0841067065540183,2940,149
bre,3,25,0.1,-0.08431365399300737,2940,149
bre,4,25,0.001,-0.1565004817894374,41160,253
