,species,k,lag,smoother,log_likelihood,num_train_states,num_test_states
1482,orn,5,80,0.1,-0.20591020048294556,100000,3591
1483,orn,5,90,0.1,-0.2292143670198929,100000,3612
1484,orn,5,100,0.1,-0.24248665404569006,100000,3601
1485,orn,5,1,1.0,-0.07500887597160118,100000,439
1486,orn,5,10,1.0,-0.09382419348861883,100000,1958
1487,orn,5,20,1.0,-0.11821047362905741,100000,2685
1488,orn,5,30,1.0,-0.14292858906634318,100000,3109
1489,orn,5,40,1.0,-0.16823362014254642,100000,3366
1490,orn,5,50,1.0,-0.19226147537831192,100000,3466
1491,orn,5,60,1.0,-0.2116144850371827,100000,3475
1492,orn,5,70,1.0,-0.23745329210684765,100000,3557
1493,orn,5,80,1.0,-0.2530428597050738,100000,3591
1494,orn,5,90,1.0,-0.27712026846257354,100000,3612
1495,orn,5,100,1.0,-0.2923506023358815,100000,3601
1496,orn,6,1,0.001,-0.07440192703262444,1000000,667
1497,orn,6,10,0.001,-0.10306613289154208,1000000,3413
1498,orn,6,20,0.001,-0.14405833190498862,1000000,4605
1499,orn,6,30,0.001,-0.18603196326489044,1000000,5198
1500,orn,6,40,0.001,-0.2283121974180505,1000000,5480
1501,orn,6,50,0.001,-0.27321827689286293,1000000,5499
1502,orn,6,60,0.001,-0.3097813701152588,1000000,5526
1503,orn,6,70,0.001,-0.3341381872326843,1000000,5610
1504,orn,6,80,0.001,-0.3580553023140594,1000000,5617
1505,orn,6,90,0.001,-0.38799190884909956,1000000,5578
1506,orn,6,100,0.001,-0.47100940931430535,1000000,5470
1507,orn,6,1,0.01,-0.07369579223731712,1000000,667
1508,orn,6,10,0.01,-0.09856241488938146,1000000,3413
1509,orn,6,20,0.01,-0.137646723046358,1000000,4605
1510,orn,6,30,0.01,-0.17928424379065155,1000000,5198
1511,orn,6,40,0.01,-0.2202640524901949,1000000,5480
1512,orn,6,50,0.01,-0.26506879815166245,1000000,5499
1513,orn,6,60,0.01,-0.30107321421509364,1000000,5526
1514,orn,6,70,0.01,-0.32663845555978444,1000000,5610
1515,orn,6,80,0.01,-0.3500516327996056,1000000,5617
1516,orn,6,90,0.01,-0.3802195550594746,1000000,5578
1517,orn,6,100,0.01,-0.46151011475051607,1000000,5470
1518,orn,6,1,0.1,-0.07358973893230907,1000000,667
1519,orn,6,10,0.1,-0.09833725374658137,1000000,3413
1520,orn,6,20,0.1,-0.13826674866162744,1000000,4605
1521,orn,6,30,0.1,-0.18154542961485962,1000000,5198
1522,orn,6,40,0.1,-0.22216574138767797,1000000,5480
1523,orn,6,50,0.1,-0.2668630202439259,1000000,5499
1524,orn,6,60,0.1,-0.30272888494745986,1000000,5526
1525,orn,6,70,0.1,-0.3301502917871939,1000000,5610
1526,orn,6,80,0.1,-0.35360362355469865,1000000,5617
1527,orn,6,90,0.1,-0.38435719413513003,1000000,5578
1528,orn,6,100,0.1,-0.463352565921509,1000000,5470
1529,orn,6,1,1.0,-0.07640017093823231,1000000,667
1530,orn,6,10,1.0,-0.1194979820351765,1000000,3413
1531,orn,6,20,1.0,-0.17447776843877044,1000000,4605
1532,orn,6,30,1.0,-0.22680699047251834,1000000,5198
1533,orn,6,40,1.0,-0.2713043089918462,1000000,5480
1534,orn,6,50,1.0,-0.31744966561869753,1000000,5499
1535,orn,6,60,1.0,-0.3553213602052313,1000000,5526
1536,orn,6,70,1.0,-0.3860050241526273,1000000,5610
1537,orn,6,80,1.0,-0.4127828943194971,1000000,5617
1538,orn,6,90,1.0,-0.446396862121914,1000000,5578
1539,orn,6,100,1.0,-0.5190637221276022,1000000,5470
1540,pul,0,1,0.001,-2.254902339868131,1,1
1541,pul,0,10,0.001,-2.254902339868131,1,1
1542,pul,0,20,0.001,-2.254902339868131,1,1
1543,pul,0,30,0.001,-2.254902339868131,1,1
1544,pul,0,40,0.001,-2.254902339868131,1,1
1545,pul,0,50,0.001,-2.254902339868131,1,1
1546,pul,0,60,0.001,-2.254902339868131,1,1
1547,pul,0,70,0.001,-2.254902339868131,1,1
1548,pul,0,80,0.001,-2.254902339868131,1,1
1549,pul,0,90,0.001,-2.254902339868131,1,1
1550,pul,0,100,0.001,-2.254902339868131,1,1
1551,pul,0,1,0.01,-2.2549023335696647,1,1
1552,pul,0,10,0.01,-2.2549023335696647,1,1
1553,pul,0,20,0.01,-2.2549023335696647,1,1
1554,pul,0,30,0.01,-2.2549023335696647,1,1
1555,pul,0,40,0.01,-2.2549023335696647,1,1
1556,pul,0,50,0.01,-2.2549023335696647,1,1
1557,pul,0,60,0.01,-2.2549023335696647,1,1
1558,pul,0,70,0.01,-2.2549023335696647,1,1
1559,pul,0,80,0.01,-2.2549023335696647,1,1
1560,pul,0,90,0.01,-2.2549023335696647,1,1
1561,pul,0,100,0.01,-2.2549023335696647,1,1
1562,pul,0,1,0.1,-2.2549022705851796,1,1
1563,pul,0,10,0.1,-2.2549022705851796,1,1
1564,pul,0,20,0.1,-2.2549022705851796,1,1
1565,pul,0,30,0.1,-2.2549022705851796,1,1
1566,pul,0,40,0.1,-2.2549022705851796,1,1
1567,pul,0,50,0.1,-2.2549022705851796,1,1
1568,pul,0,60,0.1,-2.2549022705851796,1,1
1569,pul,0,70,0.1,-2.2549022705851796,1,1
1570,pul,0,80,0.1,-2.2549022705851796,1,1
1571,pul,0,90,0.1,-2.2549022705851796,1,1
1572,pul,0,100,0.1,-2.2549022705851796,1,1
1573,pul,0,1,1.0,-2.2549016407582045,1,1
1574,pul,0,10,1.0,-2.2549016407582045,1,1
1575,pul,0,20,1.0,-2.2549016407582045,1,1
1576,pul,0,30,1.0,-2.2549016407582045,1,1
1577,pul,0,40,1.0,-2.2549016407582045,1,1
1578,pul,0,50,1.0,-2.2549016407582045,1,1
1579,pul,0,60,1.0,-2.2549016407582045,1,1
1580,pul,0,70,1.0,-2.2549016407582045,1,1
1581,pul,0,80,1.0,-2.2549016407582045,1,1
1582,pul,0,90,1.0,-2.2549016407582045,1,1
1583,pul,0,100,1.0,-2.2549016407582045,1,1
1584,pul,1,1,0.001,-0.07157153456988136,10,10
1585,pul,1,10,0.001,-0.07147333603307084,10,10
1586,pul,1,20,0.001,-0.07148759602106092,10,10
1587,pul,1,30,0.001,-0.07135163466208744,10,10
1588,pul,1,40,0.001,-0.07137829916796914,10,10
1589,pul,1,50,0.001,-0.07106901917386911,10,10
1590,pul,1,60,0.001,-0.07082593626321677,10,10
1591,pul,1,70,0.001,-0.07075701356847136,10,10
1592,pul,1,80,0.001,-0.07064741263130316,10,10
1593,pul,1,90,0.001,-0.07064785788105436,10,10
1594,pul,1,100,0.001,-0.07051985004838437,10,10
1595,pul,1,1,0.01,-0.07157177903750275,10,10
1596,pul,1,10,0.01,-0.07147358204959345,10,10
1597,pul,1,20,0.01,-0.07148784391049907,10,10
1598,pul,1,30,0.01,-0.07135188452287636,10,10
1599,pul,1,40,0.01,-0.07137854942078953,10,10
1600,pul,1,50,0.01,-0.07106927083123588,10,10
1601,pul,1,60,0.01,-0.07082619354637604,10,10
1602,pul,1,70,0.01,-0.07075727347134904,10,10
1603,pul,1,80,0.01,-0.07064767458178521,10,10
1604,pul,1,90,0.01,-0.07064812274034245,10,10
1605,pul,1,100,0.01,-0.07052011716267687,10,10
1606,pul,1,1,0.1,-0.0715742447306742,10,10
1607,pul,1,10,0.1,-0.07147606337268442,10,10
1608,pul,1,20,0.1,-0.07149034410259326,10,10
1609,pul,1,30,0.1,-0.07135440458346798,10,10
1610,pul,1,40,0.1,-0.0713810737339812,10,10
1611,pul,1,50,0.1,-0.07107180936162573,10,10
1612,pul,1,60,0.1,-0.07082878840892244,10,10
1613,pul,1,70,0.1,-0.07075989470069222,10,10
1614,pul,1,80,0.1,-0.07065031643975661,10,10
1615,pul,1,90,0.1,-0.07065079382065412,10,10
1616,pul,1,100,0.1,-0.07052281093614453,10,10
1617,pul,1,1,1.0,-0.07160037819495388,10,10
1618,pul,1,10,1.0,-0.0715023635412939,10,10
1619,pul,1,20,1.0,-0.07151684285847566,10,10
1620,pul,1,30,1.0,-0.07138111333426456,10,10
1621,pul,1,40,1.0,-0.07140785102911036,10,10
1622,pul,1,50,1.0,-0.07109874172280121,10,10
1623,pul,1,60,1.0,-0.07085628748478102,10,10
1624,pul,1,70,1.0,-0.07078766991731372,10,10
1625,pul,1,80,1.0,-0.07067830882077034,10,10
1626,pul,1,90,1.0,-0.070679087458933,10,10
1627,pul,1,100,1.0,-0.07055134135478655,10,10
1628,pul,2,1,0.001,-0.07078852429114978,100,58
1629,pul,2,10,0.001,-0.06920277471611257,100,67
1630,pul,2,20,0.001,-0.06910482924835605,100,74
1631,pul,2,30,0.001,-0.06813773858219736,100,77
1632,pul,2,40,0.001,-0.0678502526788886,100,80
1633,pul,2,50,0.001,-0.06794143904200402,100,81
1634,pul,2,60,0.001,-0.0679178687228629,100,88
1635,pul,2,70,0.001,-0.06798837931609873,100,89
1636,pul,2,80,0.001,-0.06874355085343102,100,93
1637,pul,2,90,0.001,-0.06839499311544453,100,94
1638,pul,2,100,0.001,-0.06836649706724555,100,93
1639,pul,2,1,0.01,-0.07075109161097336,100,58
1640,pul,2,10,0.01,-0.06911502920195858,100,67
1641,pul,2,20,0.01,-0.06900774197871662,100,74
1642,pul,2,30,0.01,-0.06808171703624147,100,77
1643,pul,2,40,0.01,-0.06778634702482159,100,80
1644,pul,2,50,0.01,-0.06785853663714864,100,81
1645,pul,2,60,0.01,-0.06785255544534054,100,88
1646,pul,2,70,0.01,-0.06788568182299569,100,89
1647,pul,2,80,0.01,-0.06854860446457413,100,93
1648,pul,2,90,0.01,-0.06823406957531702,100,94
1649,pul,2,100,0.01,-0.0682024649069673,100,93
1650,pul,2,1,0.1,-0.07074554012888858,100,58
1651,pul,2,10,0.1,-0.06906101600154173,100,67
1652,pul,2,20,0.1,-0.06894674878641831,100,74
1653,pul,2,30,0.1,-0.06805957557090203,100,77
1654,pul,2,40,0.1,-0.06776933417955494,100,80
1655,pul,2,50,0.1,-0.0678185963687209,100,81
1656,pul,2,60,0.1,-0.06783871726811351,100,88
1657,pul,2,70,0.1,-0.0678317196431386,100,89
1658,pul,2,80,0.1,-0.06840753380705712,100,93
1659,pul,2,90,0.1,-0.06812554671185943,100,94
1660,pul,2,100,0.1,-0.06808459888689358,100,93
1661,pul,2,1,1.0,-0.0710257827297712,100,58
1662,pul,2,10,1.0,-0.0693337941284883,100,67
1663,pul,2,20,1.0,-0.0692325209375737,100,74
1664,pul,2,30,1.0,-0.06838452720615186,100,77
1665,pul,2,40,1.0,-0.0681749145439876,100,80
1666,pul,2,50,1.0,-0.06819956806668846,100,81
1667,pul,2,60,1.0,-0.06830201232158364,100,88
1668,pul,2,70,1.0,-0.06825808133490693,100,89
1669,pul,2,80,1.0,-0.06878309140739178,100,93
1670,pul,2,90,1.0,-0.06853385951563071,100,94
1671,pul,2,100,1.0,-0.06845071239066658,100,93
1672,pul,3,1,0.001,-0.07050538463079359,1000,131
1673,pul,3,10,0.001,-0.06871626060961891,1000,282
1674,pul,3,20,0.001,-0.06840982281520036,1000,342
1675,pul,3,30,0.001,-0.06927905003052544,1000,374
1676,pul,3,40,0.001,-0.071325506425339,1000,419
1677,pul,3,50,0.001,-0.07137442981319407,1000,441
1678,pul,3,60,0.001,-0.07194452996426995,1000,468
1679,pul,3,70,0.001,-0.0720758890744559,1000,492
1680,pul,3,80,0.001,-0.07454774197868955,1000,513
1681,pul,3,90,0.001,-0.07467032115339901,1000,541
1682,pul,3,100,0.001,-0.07397769390604118,1000,565
1683,pul,3,1,0.01,-0.07041812173885009,1000,131
1684,pul,3,10,0.01,-0.0683003217616004,1000,282
1685,pul,3,20,0.01,-0.06790346231457096,1000,342
1686,pul,3,30,0.01,-0.0686532550482476,1000,374
1687,pul,3,40,0.01,-0.07007208939786493,1000,419
1688,pul,3,50,0.01,-0.07022234940993236,1000,441
1689,pul,3,60,0.01,-0.07088178996500827,1000,468
1690,pul,3,70,0.01,-0.07108596296677878,1000,492
1691,pul,3,80,0.01,-0.07328591190031353,1000,513
1692,pul,3,90,0.01,-0.0734725875649006,1000,541
1693,pul,3,100,0.01,-0.07280983925559395,1000,565
1694,pul,3,1,0.1,-0.07042047758030884,1000,131
1695,pul,3,10,0.1,-0.06810736780686494,1000,282
1696,pul,3,20,0.1,-0.06766867126177374,1000,342
1697,pul,3,30,0.1,-0.06838943170350277,1000,374
1698,pul,3,40,0.1,-0.06935735808137707,1000,419
1699,pul,3,50,0.1,-0.06958959148670528,1000,441
1700,pul,3,60,0.1,-0.07043680203266156,1000,468
1701,pul,3,70,0.1,-0.07078868483140903,1000,492
1702,pul,3,80,0.1,-0.07260900836626007,1000,513
1703,pul,3,90,0.1,-0.07290967152205777,1000,541
1704,pul,3,100,0.1,-0.07241224350188057,1000,565
1705,pul,3,1,1.0,-0.07104335968937071,1000,131
1706,pul,3,10,1.0,-0.06945390418380634,1000,282
1707,pul,3,20,1.0,-0.06959060000518923,1000,342
1708,pul,3,30,1.0,-0.07071732564107638,1000,374
1709,pul,3,40,1.0,-0.07192611085034842,1000,419
1710,pul,3,50,1.0,-0.07258852344975364,1000,441
1711,pul,3,60,1.0,-0.0740485207545254,1000,468
1712,pul,3,70,1.0,-0.07490836932556695,1000,492
1713,pul,3,80,1.0,-0.07626761521539605,1000,513
1714,pul,3,90,1.0,-0.0771435055586974,1000,541
1715,pul,3,100,1.0,-0.07745637732022083,1000,565
1716,pul,4,1,0.001,-0.0702902412659073,10000,231
1717,pul,4,10,0.001,-0.07034283911046298,10000,740
1718,pul,4,20,0.001,-0.07319574066683815,10000,990
1719,pul,4,30,0.001,-0.07703827745674517,10000,1131
1720,pul,4,40,0.001,-0.08426137221603182,10000,1297
1721,pul,4,50,0.001,-0.0862067325282172,10000,1367
1722,pul,4,60,0.001,-0.0945391473647171,10000,1486
1723,pul,4,70,0.001,-0.09678314316593878,10000,1580
1724,pul,4,80,0.001,-0.10026246360218055,10000,1630
1725,pul,4,90,0.001,-0.10540267893094614,10000,1695
1726,pul,4,100,0.001,-0.11251272211390975,10000,1746
1727,pul,4,1,0.01,-0.07010871714464052,10000,231
1728,pul,4,10,0.01,-0.06952857385673979,10000,740
1729,pul,4,20,0.01,-0.07186298682972958,10000,990
1730,pul,4,30,0.01,-0.07554226450951582,10000,1131
1731,pul,4,40,0.01,-0.082100664411292,10000,1297
1732,pul,4,50,0.01,-0.08366635372733099,10000,1367
1733,pul,4,60,0.01,-0.09138093563948763,10000,1486
1734,pul,4,70,0.01,-0.09375554699791032,10000,1580
1735,pul,4,80,0.01,-0.09681169766136886,10000,1630
1736,pul,4,90,0.01,-0.10188021832649642,10000,1695
1737,pul,4,100,0.01,-0.10890611282116286,10000,1746
1738,pul,4,1,0.1,-0.07010833269404136,10000,231
1739,pul,4,10,0.1,-0.06944616642745916,10000,740
1740,pul,4,20,0.1,-0.07166676968489859,10000,990
1741,pul,4,30,0.1,-0.07538353104418256,10000,1131
1742,pul,4,40,0.1,-0.08170849459533634,10000,1297
1743,pul,4,50,0.1,-0.08326926955224521,10000,1367
1744,pul,4,60,0.1,-0.09085886615755727,10000,1486
1745,pul,4,70,0.1,-0.0931155992658807,10000,1580
1746,pul,4,80,0.1,-0.09655388007794061,10000,1630
1747,pul,4,90,0.1,-0.10124026424907577,10000,1695
1748,pul,4,100,0.1,-0.10875091959950549,10000,1746
1749,pul,4,1,1.0,-0.07117221771967697,10000,231
1750,pul,4,10,1.0,-0.0736137267330693,10000,740
1751,pul,4,20,1.0,-0.07823674329149587,10000,990
1752,pul,4,30,1.0,-0.08387061960006346,10000,1131
1753,pul,4,40,1.0,-0.09154743286608699,10000,1297
1754,pul,4,50,1.0,-0.09552457564534746,10000,1367
1755,pul,4,60,1.0,-0.10499211965556328,10000,1486
1756,pul,4,70,1.0,-0.10810629813731307,10000,1580
1757,pul,4,80,1.0,-0.115062191506453,10000,1630
1758,pul,4,90,1.0,-0.12014846397988711,10000,1695
1759,pul,4,100,1.0,-0.12997399218301953,10000,1746
1760,pul,5,1,0.001,-0.0704760470375276,100000,371
1761,pul,5,10,0.001,-0.07535460439031134,100000,1515
1762,pul,5,20,0.001,-0.08709194721487108,100000,2106
1763,pul,5,30,0.001,-0.10028287055638303,100000,2461
1764,pul,5,40,0.001,-0.11508074472141665,100000,2759
1765,pul,5,50,0.001,-0.12639256629295167,100000,2929
1766,pul,5,60,0.001,-0.14552764378361271,100000,3110
1767,pul,5,70,0.001,-0.15937948474187838,100000,3273
1768,pul,5,80,0.001,-0.17909718834671973,100000,3298
1769,pul,5,90,0.001,-0.20192800559888258,100000,3376
1770,pul,5,100,0.001,-0.22397351515426625,100000,3445
1771,pul,5,1,0.01,-0.07016313615506847,100000,371
1772,pul,5,10,0.01,-0.07376941578235618,100000,1515
1773,pul,5,20,0.01,-0.08453885913889214,100000,2106
1774,pul,5,30,0.01,-0.09721947194654976,100000,2461
1775,pul,5,40,0.01,-0.11136073843910288,100000,2759
1776,pul,5,50,0.01,-0.12240842590370678,100000,2929
1777,pul,5,60,0.01,-0.14120569051511733,100000,3110
1778,pul,5,70,0.01,-0.1544621175706442,100000,3273
1779,pul,5,80,0.01,-0.17463096174097054,100000,3298
1780,pul,5,90,0.01,-0.19638928430036412,100000,3376
1781,pul,5,100,0.01,-0.21824615246668908,100000,3445
1782,pul,5,1,0.1,-0.07015244585534301,100000,371
1783,pul,5,10,0.1,-0.07379565677644036,100000,1515
1784,pul,5,20,0.1,-0.084477625947603,100000,2106
1785,pul,5,30,0.1,-0.09742418482672259,100000,2461
1786,pul,5,40,0.1,-0.11188191009029623,100000,2759
1787,pul,5,50,0.1,-0.12351302034480453,100000,2929
1788,pul,5,60,0.1,-0.14279473720822858,100000,3110
1789,pul,5,70,0.1,-0.15572919216048578,100000,3273
1790,pul,5,80,0.1,-0.17681777822609815,100000,3298
1791,pul,5,90,0.1,-0.1980184817528585,100000,3376
1792,pul,5,100,0.1,-0.22035256053648913,100000,3445
1793,pul,5,1,1.0,-0.07176793501729695,100000,371
1794,pul,5,10,1.0,-0.08253469908106086,100000,1515
1795,pul,5,20,1.0,-0.09860142372940824,100000,2106
1796,pul,5,30,1.0,-0.11643800019808452,100000,2461
1797,pul,5,40,1.0,-0.1357863223726042,100000,2759
1798,pul,5,50,1.0,-0.1527528963349966,100000,2929
1799,pul,5,60,1.0,-0.17694328286879082,100000,3110
1800,pul,5,70,1.0,-0.19271438274715966,100000,3273
1801,pul,5,80,1.0,-0.21645640317976778,100000,3298
1802,pul,5,90,1.0,-0.24093985071719756,100000,3376
1803,pul,5,100,1.0,-0.26672451546151404,100000,3445
1804,pul,6,1,0.001,-0.07091530132685335,1000000,562
1805,pul,6,10,0.001,-0.08362673483916935,1000000,2619
1806,pul,6,20,0.001,-0.11120485806734202,1000000,3619
1807,pul,6,30,0.001,-0.14120110087032847,1000000,4243
1808,pul,6,40,0.001,-0.1728693346402351,1000000,4602
1809,pul,6,50,0.001,-0.2058288439148898,1000000,4831
1810,pul,6,60,0.001,-0.24559205497767672,1000000,4993
1811,pul,6,70,0.001,-0.2823305559271351,1000000,5106
1812,pul,6,80,0.001,-0.32486014114166517,1000000,5109
1813,pul,6,90,0.001,-0.3582180797985844,1000000,5141
1814,pul,6,100,0.001,-0.40890644597803294,1000000,5125
1815,pul,6,1,0.01,-0.07041022554800253,1000000,562
1816,pul,6,10,0.01,-0.08162449477304129,1000000,2619
1817,pul,6,20,0.01,-0.10758426816839975,1000000,3619
1818,pul,6,30,0.01,-0.13653471482244703,1000000,4243
1819,pul,6,40,0.01,-0.16842944997320322,1000000,4602
1820,pul,6,50,0.01,-0.20112271581638658,1000000,4831
1821,pul,6,60,0.01,-0.24049662808402378,1000000,4993
1822,pul,6,70,0.01,-0.2774862288020542,1000000,5106
1823,pul,6,80,0.01,-0.31860209653644606,1000000,5109
1824,pul,6,90,0.01,-0.3523227857751482,1000000,5141
1825,pul,6,100,0.01,-0.4018321901013444,1000000,5125
1826,pul,6,1,0.1,-0.0703659380191759,1000000,562
1827,pul,6,10,0.1,-0.08245976568103613,1000000,2619
1828,pul,6,20,0.1,-0.10838696685431991,1000000,3619
1829,pul,6,30,0.1,-0.13786095668553103,1000000,4243
1830,pul,6,40,0.1,-0.17107856180495162,1000000,4602
1831,pul,6,50,0.1,-0.20497446999997176,1000000,4831
1832,pul,6,60,0.1,-0.24469079189833826,1000000,4993
1833,pul,6,70,0.1,-0.2817247289039462,1000000,5106
1834,pul,6,80,0.1,-0.32241411525099367,1000000,5109
1835,pul,6,90,0.1,-0.3574205724316344,1000000,5141
1836,pul,6,100,0.1,-0.4061796769947667,1000000,5125
1837,pul,6,1,1.0,-0.0726301278860257,1000000,562
1838,pul,6,10,1.0,-0.0977338181843472,1000000,2619
1839,pul,6,20,1.0,-0.1327355086469097,1000000,3619
1840,pul,6,30,1.0,-0.17077764224192624,1000000,4243
1841,pul,6,40,1.0,-0.21082341666588636,1000000,4602
1842,pul,6,50,1.0,-0.25223076822029394,1000000,4831
1843,pul,6,60,1.0,-0.2979315534905738,1000000,4993
1844,pul,6,70,1.0,-0.335913568579646,1000000,5106
1845,pul,6,80,1.0,-0.3796521691554494,1000000,5109
1846,pul,6,90,1.0,-0.42093750889501935,1000000,5141
1847,pul,6,100,1.0,-0.47115626739584354,1000000,5125
