,sim,alpha,corpusSize,trueK,bestK,best_ll,correct,entropy,nStates,way,bestLag
1019,4,0.5,100,2,4,-0.19083004135173026,0,0.0,2,lagged,20.0
1020,4,1.0,10,2,3,-0.1820622455376248,0,0.0,2,semicol,
1021,4,1.0,10,2,1,-0.10227546312373119,0,0.0,2,lagged,30.0
1022,4,1.0,50,2,4,-0.19854993657373862,0,0.0,2,semicol,
1023,4,1.0,50,2,1,-0.20703309451214352,0,0.0,2,lagged,20.0
1024,4,1.0,100,2,3,-0.1968804774568315,0,0.0,2,semicol,
1025,4,1.0,100,2,1,-0.20823412073057634,0,0.0,2,lagged,20.0
1026,4,0.1,10,2,3,-0.21190876238829545,0,0.27046684113130115,3,semicol,
1027,4,0.1,10,2,3,-0.12728966315273535,0,0.03579528321275263,3,lagged,30.0
1028,4,0.1,50,2,3,-0.22317443998525205,0,0.3016970181956863,3,semicol,
1029,4,0.1,50,2,1,-0.22135877571014795,0,0.22956307114520566,3,lagged,20.0
1030,4,0.1,100,2,4,-0.204478539365428,0,0.2475107360001895,3,semicol,
1031,4,0.1,100,2,2,-0.21317312863489088,1,0.120826095969843,3,lagged,50.0
1032,4,0.5,10,2,3,-0.1652142683953233,0,0.5411104980402058,3,semicol,
1033,4,0.5,10,2,2,-0.2648051440175385,1,0.6027576605590412,3,lagged,50.0
1034,4,0.5,50,2,3,-0.20180837035561974,0,0.4654414449324912,3,semicol,
1035,4,0.5,50,2,1,-0.23755196886518182,0,0.562675640705568,3,lagged,20.0
1036,4,0.5,100,2,2,-0.21597684524679853,1,0.6573875251429131,3,semicol,
1037,4,0.5,100,2,2,-0.2100707370275308,1,0.49059325175130375,3,lagged,50.0
1038,4,1.0,10,2,2,-0.19423008903320718,1,0.7835384956547351,3,semicol,
1039,4,1.0,10,2,1,-0.2886390212355404,0,0.7454547473784419,3,lagged,20.0
1040,4,1.0,50,2,3,-0.22134716711015726,0,0.6448541926410474,3,semicol,
1041,4,1.0,50,2,1,-0.22784955985493488,0,0.7732760819757667,3,lagged,50.0
1042,4,1.0,100,2,3,-0.20764709116036797,0,0.5983760654598567,3,semicol,
1043,4,1.0,100,2,1,-0.23912093633151268,0,0.7006536203775989,3,lagged,20.0
1044,4,0.1,10,2,1,-0.18982807164556637,0,0.25528039644818884,4,semicol,
1045,4,0.1,10,2,1,-0.222308851344529,0,0.2385870804698697,4,lagged,30.0
1046,4,0.1,50,2,2,-0.21407985828623247,1,0.18548325591878045,4,semicol,
1047,4,0.1,50,2,2,-0.170896918755248,1,0.2721604783545603,4,lagged,50.0
1048,4,0.1,100,2,2,-0.2076979325389376,1,0.2620553590690259,4,semicol,
1049,4,0.1,100,2,1,-0.2063039722584999,0,0.27492162203484316,4,lagged,20.0
1050,4,0.5,10,2,1,-0.23029757643110504,0,0.6479430340511456,4,semicol,
1051,4,0.5,10,2,1,-0.2501801122394896,0,0.727648337601402,4,lagged,50.0
1052,4,0.5,50,2,2,-0.2485624301061454,1,0.7824203757669181,4,semicol,
1053,4,0.5,50,2,1,-0.2587028562002312,0,0.6029676825435679,4,lagged,50.0
1054,4,0.5,100,2,2,-0.2461841710056296,1,0.6158959395355355,4,semicol,
1055,4,0.5,100,2,1,-0.2183984928454494,0,0.6495117360326089,4,lagged,50.0
1056,4,1.0,10,2,1,-0.2371704080152073,0,0.7355742828803205,4,semicol,
1057,4,1.0,10,2,1,-0.19942350503825693,0,0.8228158068591795,4,lagged,20.0
1058,4,1.0,50,2,2,-0.24021041689730083,1,0.7887774189227205,4,semicol,
1059,4,1.0,50,2,1,-0.2555843313453397,0,0.7717971699397299,4,lagged,20.0
1060,4,1.0,100,2,2,-0.2377265028132208,1,0.6862415391388043,4,semicol,
1061,4,1.0,100,2,2,-0.23930136125296478,1,0.7435906178931517,4,lagged,50.0
1062,4,0.1,10,2,2,-0.1776818996538321,1,0.17374437307797097,5,semicol,
1063,4,0.1,10,2,3,-0.1978300772291149,0,0.26043685037575043,5,lagged,50.0
1064,4,0.1,50,2,2,-0.2436472692201254,1,0.3340948189726762,5,semicol,
1065,4,0.1,50,2,1,-0.2030885196257225,0,0.2111272555379779,5,lagged,50.0
1066,4,0.1,100,2,2,-0.2339090117823358,1,0.4069942498704996,5,semicol,
1067,4,0.1,100,2,1,-0.22113130602762543,0,0.2322550614717046,5,lagged,50.0
1068,4,0.5,10,2,1,-0.28434962674452313,0,0.6269770193351755,5,semicol,
1069,4,0.5,10,2,1,-0.26135132570934816,0,0.6231400593860088,5,lagged,50.0
1070,4,0.5,50,2,2,-0.23244542604630225,1,0.6833869210208325,5,semicol,
1071,4,0.5,50,2,1,-0.26625555412058094,0,0.5922115576793442,5,lagged,20.0
1072,4,0.5,100,2,2,-0.22149292127304412,1,0.6426528084212093,5,semicol,
1073,4,0.5,100,2,1,-0.2451045926892041,0,0.6723340336082927,5,lagged,50.0
1074,4,1.0,10,2,1,-0.317916428163524,0,0.8067334987025683,5,semicol,
1075,4,1.0,10,2,1,-0.30072506237494484,0,0.785546431159965,5,lagged,30.0
1076,4,1.0,50,2,2,-0.2651001116210343,1,0.8045735423935731,5,semicol,
1077,4,1.0,50,2,1,-0.2958638140507995,0,0.7529136846779139,5,lagged,30.0
1078,4,1.0,100,2,2,-0.22381662373112032,1,0.7711208033088397,5,semicol,
1079,4,1.0,100,2,1,-0.2681903367187762,0,0.7427681431729088,5,lagged,30.0
1080,4,0.1,10,3,4,-0.21237779541706264,0,0.0,2,semicol,
1081,4,0.1,10,3,1,-0.14827444396572975,0,0.0,2,lagged,30.0
1082,4,0.1,50,3,4,-0.21039947350663724,0,0.0,2,semicol,
1083,4,0.1,50,3,3,-0.1581672311716846,1,0.0,2,lagged,50.0
1084,4,0.1,100,3,4,-0.218713089762694,0,0.0,2,semicol,
1085,4,0.1,100,3,4,-0.18668321350162057,0,0.0,2,lagged,20.0
1086,4,0.5,10,3,4,-0.20506308252553995,0,0.0,2,semicol,
1087,4,0.5,10,3,1,-0.17719070478618884,0,0.0,2,lagged,20.0
1088,4,0.5,50,3,4,-0.18866704425334455,0,0.0,2,semicol,
1089,4,0.5,50,3,3,-0.19803060129128192,1,0.0,2,lagged,50.0
1090,4,0.5,100,3,2,-0.2127661040670801,0,0.0,2,semicol,
1091,4,0.5,100,3,1,-0.20418419711527538,0,0.0,2,lagged,20.0
1092,4,1.0,10,3,2,-0.19393850222560272,0,0.0,2,semicol,
1093,4,1.0,10,3,4,-0.13855037658371433,0,0.0,2,lagged,30.0
1094,4,1.0,50,3,4,-0.21937498373316283,0,0.0,2,semicol,
1095,4,1.0,50,3,1,-0.1986327669682187,0,0.0,2,lagged,30.0
1096,4,1.0,100,3,2,-0.2198696547840284,0,0.0,2,semicol,
1097,4,1.0,100,3,1,-0.18581060827164386,0,0.0,2,lagged,50.0
1098,4,0.1,10,3,3,-0.24836419795890377,1,0.15318243002525234,3,semicol,
1099,4,0.1,10,3,3,-0.15426412976286277,1,0.20330979650349545,3,lagged,20.0
1100,4,0.1,50,3,3,-0.22687575251858866,1,0.21270241381664753,3,semicol,
1101,4,0.1,50,3,2,-0.188636545356545,0,0.16950659875159635,3,lagged,50.0
1102,4,0.1,100,3,3,-0.2302075628982618,1,0.30395893722786077,3,semicol,
1103,4,0.1,100,3,1,-0.21430816737445088,0,0.23402780646281635,3,lagged,50.0
1104,4,0.5,10,3,3,-0.18920949223613603,1,0.6908280344928358,3,semicol,
1105,4,0.5,10,3,3,-0.15131359045238332,1,0.46400151218532076,3,lagged,50.0
1106,4,0.5,50,3,3,-0.22051997508198407,1,0.5174704006878154,3,semicol,
1107,4,0.5,50,3,3,-0.20904470864329833,1,0.36523476315431497,3,lagged,20.0
1108,4,0.5,100,3,4,-0.2033819133743239,0,0.5146015338321929,3,semicol,
1109,4,0.5,100,3,1,-0.22634196349644742,0,0.39313062447502894,3,lagged,20.0
1110,4,1.0,10,3,2,-0.2014997457704788,0,0.658319008810201,3,semicol,
1111,4,1.0,10,3,2,-0.16467203787910198,0,0.6953141773235323,3,lagged,50.0
1112,4,1.0,50,3,3,-0.23624610086950423,1,0.6360390512538602,3,semicol,
1113,4,1.0,50,3,2,-0.16398812336568677,0,0.805413834480794,3,lagged,50.0
1114,4,1.0,100,3,4,-0.23823559917896545,0,0.8004487875572115,3,semicol,
1115,4,1.0,100,3,2,-0.2397238928680147,0,0.7736071883086993,3,lagged,50.0
1116,4,0.1,10,3,3,-0.20408836835588842,1,0.20803390556465542,4,semicol,
1117,4,0.1,10,3,2,-0.20019251753772027,0,0.26593253835800645,4,lagged,50.0
1118,4,0.1,50,3,2,-0.25161655417714845,0,0.18778021720776664,4,semicol,
1119,4,0.1,50,3,1,-0.1779531154878731,0,0.26207148566912447,4,lagged,20.0
1120,4,0.1,100,3,3,-0.2586827760125611,1,0.2433506442968341,4,semicol,
1121,4,0.1,100,3,1,-0.20434464788934262,0,0.22880875831243894,4,lagged,50.0
1122,4,0.5,10,3,1,-0.28948577268326364,0,0.6253719558389783,4,semicol,
1123,4,0.5,10,3,1,-0.3089826294561503,0,0.5754920406101808,4,lagged,50.0
1124,4,0.5,50,3,2,-0.28238475804925667,0,0.6283994582867242,4,semicol,
1125,4,0.5,50,3,2,-0.24982036259861287,0,0.587449052770207,4,lagged,50.0
1126,4,0.5,100,3,3,-0.23825249897360584,1,0.576305997579915,4,semicol,
1127,4,0.5,100,3,1,-0.23353135517536944,0,0.5624928139689676,4,lagged,20.0
1128,4,1.0,10,3,2,-0.29785208420851617,0,0.763144681725767,4,semicol,
1129,4,1.0,10,3,1,-0.23818547025460618,0,0.8102161648192092,4,lagged,20.0
1130,4,1.0,50,3,2,-0.2640326651345745,0,0.7746387663437819,4,semicol,
1131,4,1.0,50,3,2,-0.2146596252154648,0,0.7551806645547311,4,lagged,50.0
1132,4,1.0,100,3,3,-0.24913381496499654,1,0.7691214789123169,4,semicol,
1133,4,1.0,100,3,1,-0.23380784714529412,0,0.7418798486982064,4,lagged,50.0
1134,4,0.1,10,3,2,-0.2559758826397034,0,0.24447567119158115,5,semicol,
1135,4,0.1,10,3,1,-0.1775276853606622,0,0.28834733050337313,5,lagged,50.0
1136,4,0.1,50,3,1,-0.283693524998616,0,0.2388203739958669,5,semicol,
1137,4,0.1,50,3,1,-0.23539409352804144,0,0.23570080577474684,5,lagged,50.0
1138,4,0.1,100,3,2,-0.252902570007869,0,0.28414363712037094,5,semicol,
1139,4,0.1,100,3,1,-0.23974215574029117,0,0.24637474642990792,5,lagged,30.0
1140,4,0.5,10,3,1,-0.33412891112272786,0,0.6429671966443615,5,semicol,
1141,4,0.5,10,3,1,-0.2497567213246936,0,0.634698363533402,5,lagged,20.0
1142,4,0.5,50,3,3,-0.2774037962584905,1,0.6388996349379339,5,semicol,
1143,4,0.5,50,3,1,-0.23570273848779225,0,0.6452093731034603,5,lagged,30.0
1144,4,0.5,100,3,3,-0.21295374586697766,1,0.665995840070807,5,semicol,
1145,4,0.5,100,3,2,-0.2682435903223835,0,0.639275368611522,5,lagged,20.0
1146,4,1.0,10,3,2,-0.25293941843393064,0,0.7823385993354433,5,semicol,
1147,4,1.0,10,3,1,-0.25217956832415067,0,0.7659441651771791,5,lagged,30.0
1148,4,1.0,50,3,2,-0.28804246235642134,0,0.7648285875002214,5,semicol,
1149,4,1.0,50,3,1,-0.2581405351635286,0,0.7805851638228778,5,lagged,30.0
1150,4,1.0,100,3,2,-0.27451923469557393,0,0.7722411268250631,5,semicol,
1151,4,1.0,100,3,2,-0.2537275658459518,0,0.7831823298178263,5,lagged,30.0
1152,5,0.1,10,0,0,-6.249941406765764e-06,1,0.0038282399289967933,2,semicol,
1153,5,0.1,10,0,3,-0.023894603333182697,0,0.12299806318562972,2,lagged,50.0
1154,5,0.1,50,0,4,-0.09507393081849316,0,0.12204750829064968,2,semicol,
1155,5,0.1,50,0,0,-1.2499976562546753e-06,1,1.3438279943350229e-11,2,lagged,0.0
1156,5,0.1,100,0,2,-0.0015177242002646922,0,0.011232617480438597,2,semicol,
1157,5,0.1,100,0,3,-0.684865488677983,0,0.9909490149435602,2,lagged,50.0
1158,5,0.5,10,0,0,-0.459818487387049,1,0.5224614965618762,2,semicol,
1159,5,0.5,10,0,2,-0.18806330370614358,0,0.3716279609245537,2,lagged,30.0
1160,5,0.5,50,0,4,-0.5531410036931734,0,0.7793347371172251,2,semicol,
1161,5,0.5,50,0,0,-0.04468618996397181,1,0.07344546845575767,2,lagged,0.0
1162,5,0.5,100,0,3,-8.657896217856503e-06,0,0.008406512994179403,2,semicol,
1163,5,0.5,100,0,4,-0.1971266486948556,0,0.31870347598530513,2,lagged,20.0
1164,5,1.0,10,0,2,-0.3614410603544206,0,0.5794386891977387,2,semicol,
1165,5,1.0,10,0,2,-0.06485273693711306,0,0.19097192546651987,2,lagged,50.0
1166,5,1.0,50,0,0,-0.6274006711422431,1,0.9091860544740992,2,semicol,
1167,5,1.0,50,0,4,-0.37601645397854555,0,0.5764344237519513,2,lagged,30.0
1168,5,1.0,100,0,2,-0.6103491341776811,0,0.8862287058671035,2,semicol,
1169,5,1.0,100,0,0,-0.36927753209327646,1,0.5012992480483084,2,lagged,0.0
1170,5,0.1,10,0,4,-0.6934921554843545,0,0.6292268285234037,3,semicol,
1171,5,0.1,10,0,3,-0.5116659638129764,0,0.46891545834310355,3,lagged,50.0
1172,5,0.1,50,0,3,-0.0009054433740060333,0,0.014593219745657957,3,semicol,
1173,5,0.1,50,0,3,-0.1752257884401786,0,0.1934078337055518,3,lagged,50.0
1174,5,0.1,100,0,0,-0.0005013747274636817,1,0.002340321110072656,3,semicol,
1175,5,0.1,100,0,2,-0.22919765303874812,0,0.2298783287315064,3,lagged,30.0
1176,5,0.5,10,0,1,-1.0344466150788498,0,0.9579819938990193,3,semicol,
1177,5,0.5,10,0,1,-0.18503657439179536,0,0.1940425208794816,3,lagged,20.0
1178,5,0.5,50,0,0,-1.0114984148537536,1,0.9262810778898279,3,semicol,
1179,5,0.5,50,0,1,-0.6894970024264161,0,0.6285753747641166,3,lagged,30.0
1180,5,0.5,100,0,0,-0.3032322697022232,1,0.27695708738429897,3,semicol,
1181,5,0.5,100,0,2,-0.24017579031337896,0,0.21319221272038563,3,lagged,20.0
1182,5,1.0,10,0,0,-0.9548010088994127,1,0.9032563172098141,3,semicol,
1183,5,1.0,10,0,0,-0.7063383920621782,1,0.6242054231851428,3,lagged,0.0
1184,5,1.0,50,0,1,-1.0198503542627668,0,0.9281070632774375,3,semicol,
1185,5,1.0,50,0,1,-0.8032379951485262,0,0.7311526236151186,3,lagged,50.0
1186,5,1.0,100,0,0,-0.8866990446147545,1,0.8230661814032857,3,semicol,
1187,5,1.0,100,0,2,-0.7710857365706334,0,0.7183436635669949,3,lagged,50.0
1188,5,0.1,10,0,4,-0.01280093180755451,0,0.05595382656105967,4,semicol,
1189,5,0.1,10,0,0,-0.15554559982143398,1,0.12356617710542706,4,lagged,0.0
1190,5,0.1,50,0,4,-0.5307530900342837,0,0.38457062297735717,4,semicol,
1191,5,0.1,50,0,1,-0.6304664224584952,0,0.46830362499777417,4,lagged,30.0
1192,5,0.1,100,0,0,-0.552858615929466,1,0.39232279486806154,4,semicol,
1193,5,0.1,100,0,3,-0.5634545425153777,0,0.4294848640154071,4,lagged,50.0
1194,5,0.5,10,0,2,-1.0484453365525328,0,0.7384448700202659,4,semicol,
1195,5,0.5,10,0,0,-1.2168181564777791,1,0.8625020368620754,4,lagged,0.0
1196,5,0.5,50,0,0,-1.2221687767503127,1,0.8801873849061033,4,semicol,
1197,5,0.5,50,0,0,-1.0598808043958008,1,0.7505291303790665,4,lagged,0.0
1198,5,0.5,100,0,1,-0.6491299917819612,0,0.46592423712268016,4,semicol,
1199,5,0.5,100,0,1,-1.1402298565771487,0,0.8150380582420337,4,lagged,0.0
1200,5,1.0,10,0,1,-0.8676386585726431,0,0.6352052571519223,4,semicol,
1201,5,1.0,10,0,1,-1.2623243959715165,0,0.9015643698231186,4,lagged,50.0
1202,5,1.0,50,0,0,-1.374784165922229,1,0.9936046445756135,4,semicol,
1203,5,1.0,50,0,1,-1.1712106043032195,0,0.8388950241462954,4,lagged,50.0
1204,5,1.0,100,0,0,-0.9739562596941961,1,0.6990468777205746,4,semicol,
1205,5,1.0,100,0,0,-1.339302283018684,1,0.9628582523992829,4,lagged,0.0
1206,5,0.1,10,0,0,-2.4999531260090636e-05,1,0.0036261074782824223,5,semicol,
1207,5,0.1,10,0,0,-0.5438840876270841,1,0.3093095272016745,5,lagged,0.0
1208,5,0.1,50,0,0,-0.15852511706222613,1,0.10285160774230213,5,semicol,
1209,5,0.1,50,0,0,-0.2966275145452708,1,0.19568225249793897,5,lagged,0.0
1210,5,0.1,100,0,0,-0.9834669921506227,1,0.6023099316004668,5,semicol,
1211,5,0.1,100,0,1,-0.2901418112915134,0,0.18833725960203204,5,lagged,30.0
1212,5,0.5,10,0,0,-1.1359118054877486,1,0.6998769177369546,5,semicol,
1213,5,0.5,10,0,1,-0.858454935550718,0,0.530350662699092,5,lagged,0.0
1214,5,0.5,50,0,1,-0.9664450542949471,0,0.6119531698229568,5,semicol,
1215,5,0.5,50,0,1,-1.209625719419836,0,0.7573630657278642,5,lagged,50.0
1216,5,0.5,100,0,0,-1.0495487990403882,1,0.6543762838309671,5,semicol,
1217,5,0.5,100,0,1,-1.0459753665538698,0,0.6617766918303923,5,lagged,20.0
1218,5,1.0,10,0,0,-1.1243845647533683,1,0.7251017585339509,5,semicol,
1219,5,1.0,10,0,0,-1.2650902094228855,1,0.7665554225288654,5,lagged,0.0
1220,5,1.0,50,0,0,-1.3359973598028234,1,0.8322880265007553,5,semicol,
1221,5,1.0,50,0,1,-1.221812564414091,0,0.7585114655118051,5,lagged,30.0
1222,5,1.0,100,0,0,-1.3856116836726067,1,0.8595239273035463,5,semicol,
1223,5,1.0,100,0,1,-1.3416290435440608,0,0.8381426516925669,5,lagged,50.0
1224,5,0.1,10,1,1,-0.2000339335886235,1,0.0,2,semicol,
1225,5,0.1,10,1,1,-0.19802561253032372,1,0.0,2,lagged,0.0
1226,5,0.1,50,1,2,-0.16472367056881526,0,0.0,2,semicol,
1227,5,0.1,50,1,3,-0.18725035110673496,0,0.0,2,lagged,50.0
1228,5,0.1,100,1,2,-0.1884850607286027,0,0.0,2,semicol,
1229,5,0.1,100,1,3,-0.17759308469636087,0,0.0,2,lagged,30.0
1230,5,0.5,10,1,1,-0.24471043671079987,1,0.0,2,semicol,
1231,5,0.5,10,1,3,-0.16363823452332274,0,0.0,2,lagged,50.0
1232,5,0.5,50,1,4,-0.17783872342496404,0,0.0,2,semicol,
1233,5,0.5,50,1,3,-0.2089015759884207,0,0.0,2,lagged,50.0
1234,5,0.5,100,1,1,-0.19995451128137184,1,0.0,2,semicol,
1235,5,0.5,100,1,4,-0.17731255688565437,0,0.0,2,lagged,30.0
1236,5,1.0,10,1,3,-0.16297670058494457,0,0.0,2,semicol,
1237,5,1.0,10,1,1,-0.1812730398013315,1,0.0,2,lagged,30.0
1238,5,1.0,50,1,1,-0.21405090088240541,1,0.0,2,semicol,
1239,5,1.0,50,1,1,-0.2100485110265972,1,0.0,2,lagged,50.0
1240,5,1.0,100,1,1,-0.19502053083821402,1,0.0,2,semicol,
1241,5,1.0,100,1,3,-0.17629668112834285,0,0.0,2,lagged,50.0
1242,5,0.1,10,1,1,-0.2338944455858759,1,0.33960751887571866,3,semicol,
1243,5,0.1,10,1,1,-0.1426077221882578,1,0.23155910194145404,3,lagged,30.0
1244,5,0.1,50,1,2,-0.19543832605709552,0,0.22226480812425461,3,semicol,
1245,5,0.1,50,1,4,-0.19081583082776268,0,0.064951768770063,3,lagged,30.0
1246,5,0.1,100,1,2,-0.20818863717791997,0,0.042833473998002726,3,semicol,
1247,5,0.1,100,1,1,-0.18013165791058985,1,0.029618041895521807,3,lagged,50.0
1248,5,0.5,10,1,1,-0.21059448517039006,1,0.4424207160791332,3,semicol,
1249,5,0.5,10,1,1,-0.2578653853934804,1,0.48646520689356104,3,lagged,30.0
1250,5,0.5,50,1,1,-0.21146164621194746,1,0.4784808179399651,3,semicol,
1251,5,0.5,50,1,3,-0.19753602239773724,0,0.5825559048698827,3,lagged,20.0
1252,5,0.5,100,1,4,-0.1887590500859628,0,0.5027052600529031,3,semicol,
1253,5,0.5,100,1,3,-0.1754749987369737,0,0.876181297894009,3,lagged,50.0
1254,5,1.0,10,1,3,-0.27993435104773523,0,0.7746810775941871,3,semicol,
1255,5,1.0,10,1,1,-0.13149837073672052,1,0.1593693491681015,3,lagged,50.0
1256,5,1.0,50,1,3,-0.2142207900720147,0,0.6182935940095745,3,semicol,
1257,5,1.0,50,1,3,-0.1437591460029122,0,0.7977255193436642,3,lagged,30.0
1258,5,1.0,100,1,1,-0.21563573212707926,1,0.8334966512012326,3,semicol,
1259,5,1.0,100,1,3,-0.20187057687050347,0,0.6075679608033351,3,lagged,50.0
1260,5,0.1,10,1,3,-0.2326284439174195,0,0.012089203172394718,4,semicol,
1261,5,0.1,10,1,1,-0.16800851972397787,1,0.06379015695694075,4,lagged,20.0
1262,5,0.1,50,1,2,-0.19479113050614386,0,0.1595559355854243,4,semicol,
1263,5,0.1,50,1,3,-0.1444416096387585,0,0.2735248209653843,4,lagged,50.0
1264,5,0.1,100,1,4,-0.20762984081683047,0,0.051505426177302534,4,semicol,
1265,5,0.1,100,1,1,-0.23266476573526484,1,0.14903936232440088,4,lagged,30.0
1266,5,0.5,10,1,3,-0.13949652139623264,0,0.6429936469381898,4,semicol,
1267,5,0.5,10,1,1,-0.25699103751972663,1,0.6614428796735418,4,lagged,0.0
1268,5,0.5,50,1,2,-0.2189336715043264,0,0.42655481619579527,4,semicol,
1269,5,0.5,50,1,1,-0.2036704360546474,1,0.5780209925335095,4,lagged,50.0
1270,5,0.5,100,1,2,-0.241094900424068,0,0.5561641164912098,4,semicol,
1271,5,0.5,100,1,1,-0.24983325057955627,1,0.6087421818421357,4,lagged,50.0
1272,5,1.0,10,1,1,-0.22372235431778098,1,0.7124061830810258,4,semicol,
1273,5,1.0,10,1,1,-0.2302578089124999,1,0.7787325193091162,4,lagged,50.0
1274,5,1.0,50,1,2,-0.26094901954374133,0,0.7135816407565684,4,semicol,
1275,5,1.0,50,1,1,-0.21819247401653724,1,0.7103451843306949,4,lagged,20.0
1276,5,1.0,100,1,2,-0.22766662788674066,0,0.6767944595758613,4,semicol,
1277,5,1.0,100,1,1,-0.24654561337314543,1,0.870416511244067,4,lagged,20.0
1278,5,0.1,10,1,2,-0.25203806367213055,0,0.18828776853557247,5,semicol,
1279,5,0.1,10,1,1,-0.2546085815136149,1,0.053144977289732095,5,lagged,20.0
1280,5,0.1,50,1,2,-0.19223223809447917,0,0.42997658584485093,5,semicol,
1281,5,0.1,50,1,1,-0.1845723524248613,1,0.2956946651666549,5,lagged,50.0
1282,5,0.1,100,1,3,-0.19649508888053058,0,0.24394462467860034,5,semicol,
1283,5,0.1,100,1,1,-0.22625833305430013,1,0.20758462376034306,5,lagged,50.0
1284,5,0.5,10,1,1,-0.20257456697415813,1,0.706037759562337,5,semicol,
1285,5,0.5,10,1,1,-0.16466047274007062,1,0.5023418059432951,5,lagged,50.0
1286,5,0.5,50,1,1,-0.2537945543451238,1,0.5471746484073428,5,semicol,
1287,5,0.5,50,1,2,-0.23055385298307116,0,0.7123793331092327,5,lagged,50.0
1288,5,0.5,100,1,1,-0.24483012884381228,1,0.685184600411619,5,semicol,
1289,5,0.5,100,1,2,-0.2529100785403134,0,0.6635489057896803,5,lagged,50.0
1290,5,1.0,10,1,1,-0.2504727760454144,1,0.7643465521182744,5,semicol,
1291,5,1.0,10,1,1,-0.22512153651626676,1,0.6767253801931339,5,lagged,50.0
1292,5,1.0,50,1,1,-0.2759965904513505,1,0.6648236212185281,5,semicol,
1293,5,1.0,50,1,1,-0.23758972068569104,1,0.6401547205632064,5,lagged,20.0
1294,5,1.0,100,1,1,-0.25897122222812147,1,0.7759229976961145,5,semicol,
1295,5,1.0,100,1,1,-0.24156677403741345,1,0.7832325780127694,5,lagged,30.0
1296,5,0.1,10,2,4,-0.1443229209735627,0,0.0,2,semicol,
1297,5,0.1,10,2,2,-0.20966309785873097,1,0.0,2,lagged,50.0
1298,5,0.1,50,2,3,-0.19170819867153568,0,0.0,2,semicol,
1299,5,0.1,50,2,3,-0.19867274396004464,0,0.0,2,lagged,30.0
1300,5,0.1,100,2,3,-0.17815450532419894,0,0.0,2,semicol,
1301,5,0.1,100,2,1,-0.17172533348027338,0,0.0,2,lagged,50.0
1302,5,0.5,10,2,4,-0.1881901520326289,0,0.0,2,semicol,
1303,5,0.5,10,2,2,-0.18683198405130663,1,0.0,2,lagged,50.0
1304,5,0.5,50,2,3,-0.1998844645026709,0,0.0,2,semicol,
1305,5,0.5,50,2,4,-0.2038552630162431,0,0.0,2,lagged,30.0
1306,5,0.5,100,2,4,-0.18137384283841154,0,0.0,2,semicol,
1307,5,0.5,100,2,3,-0.153667929848606,0,0.0,2,lagged,50.0
1308,5,1.0,10,2,1,-0.18496257232867258,0,0.0,2,semicol,
1309,5,1.0,10,2,2,-0.19714722467881415,1,0.0,2,lagged,30.0
1310,5,1.0,50,2,3,-0.2045811675138728,0,0.0,2,semicol,
1311,5,1.0,50,2,4,-0.16904151767529962,0,0.0,2,lagged,30.0
1312,5,1.0,100,2,2,-0.18446348192624862,1,0.0,2,semicol,
1313,5,1.0,100,2,2,-0.20019632013378716,1,0.0,2,lagged,30.0
1314,5,0.1,10,2,2,-0.14188017068665168,1,0.23900671586280176,3,semicol,
1315,5,0.1,10,2,2,-0.2556373307671458,1,0.18690976414313226,3,lagged,20.0
1316,5,0.1,50,2,4,-0.2258730063835653,0,0.04584984823483546,3,semicol,
1317,5,0.1,50,2,2,-0.20318903926390117,1,0.3283782137856449,3,lagged,50.0
1318,5,0.1,100,2,4,-0.22392714738468303,0,0.2534712514446411,3,semicol,
1319,5,0.1,100,2,1,-0.19756668439944414,0,0.14721414534037108,3,lagged,50.0
1320,5,0.5,10,2,2,-0.25946897088349363,1,0.5311062767616853,3,semicol,
1321,5,0.5,10,2,3,-0.19290200694210557,0,0.5605681299311649,3,lagged,50.0
1322,5,0.5,50,2,2,-0.21708651906502996,1,0.5373174380996321,3,semicol,
1323,5,0.5,50,2,1,-0.23197735301771988,0,0.45519286161585426,3,lagged,20.0
1324,5,0.5,100,2,2,-0.19054014661942914,1,0.463382888473425,3,semicol,
1325,5,0.5,100,2,2,-0.22136137423632676,1,0.6445728632675303,3,lagged,50.0
1326,5,1.0,10,2,2,-0.24303644797943333,1,0.865086706981428,3,semicol,
1327,5,1.0,10,2,1,-0.18365258934167733,0,0.7889047032643866,3,lagged,50.0
1328,5,1.0,50,2,3,-0.24488425708882747,0,0.8127637806337664,3,semicol,
1329,5,1.0,50,2,1,-0.22025822285027796,0,0.8015033804469504,3,lagged,50.0
1330,5,1.0,100,2,4,-0.20812418453061401,0,0.7674464483952782,3,semicol,
1331,5,1.0,100,2,2,-0.2129309634345268,1,0.7437674009103481,3,lagged,50.0
1332,5,0.1,10,2,1,-0.25646295320106227,0,0.18977470564572718,4,semicol,
1333,5,0.1,10,2,2,-0.2512260579071518,1,0.2517209796703942,4,lagged,20.0
1334,5,0.1,50,2,2,-0.21977616176269202,1,0.34424964545518366,4,semicol,
1335,5,0.1,50,2,1,-0.1875485678750274,0,0.2342281276022685,4,lagged,30.0
1336,5,0.1,100,2,3,-0.21837628476716928,0,0.25324895422083027,4,semicol,
1337,5,0.1,100,2,2,-0.20256448591621914,1,0.1608403149510467,4,lagged,20.0
1338,5,0.5,10,2,2,-0.22247410234536738,1,0.592629884897113,4,semicol,
