species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,5,24,0.1,-0.7366702679435267,36864,206
bird1,0,25,0.001,-1.7535822795340004,1,1
bird1,0,25,0.01,-1.753582361468422,1,1
bird1,0,25,0.1,-1.7535831811116536,1,1
bird1,1,25,0.001,-0.7864973256977721,9,8
bird1,1,25,0.01,-0.786169516968177,9,8
bird1,1,25,0.1,-0.7858711034661495,9,8
bird1,2,25,0.001,-0.7397964984294858,72,33
bird1,2,25,0.01,-0.73931004359904,72,33
bird1,2,25,0.1,-0.7391161458333677,72,33
bird1,3,25,0.001,-0.7233548062035426,576,70
bird1,3,25,0.01,-0.7225701559901875,576,70
bird1,3,25,0.1,-0.7227056038175245,576,70
bird1,4,25,0.001,-0.7242400052714836,4608,120
bird1,4,25,0.01,-0.7229637425956904,4608,120
bird1,4,25,0.1,-0.7233198072441613,4608,120
bird1,5,25,0.001,-0.7315981083563831,36864,186
bird1,5,25,0.01,-0.7269981186201535,36864,186
bird1,5,25,0.1,-0.7253650766024209,36864,186
bird1,0,26,0.001,-1.7572648239462192,1,1
bird1,0,26,0.01,-1.7572648564720423,1,1
bird1,0,26,0.1,-1.7572651821350114,1,1
bird1,1,26,0.001,-0.7861523203940622,9,8
bird1,1,26,0.01,-0.7858242376283512,9,8
bird1,1,26,0.1,-0.7855215633263137,9,8
bird1,2,26,0.001,-0.7458718947059106,72,35
bird1,2,26,0.01,-0.7434754368032841,72,35
bird1,2,26,0.1,-0.7414112594203177,72,35
bird1,3,26,0.001,-0.7333421829222637,576,84
bird1,3,26,0.01,-0.7303951227678352,576,84
bird1,3,26,0.1,-0.7283939203511265,576,84
bird1,4,26,0.001,-0.7353655239450622,4608,140
bird1,4,26,0.01,-0.7305847588257012,4608,140
bird1,4,26,0.1,-0.7275845523171413,4608,140
bird1,5,26,0.001,-0.7413262487221702,36864,203
bird1,5,26,0.01,-0.7355275343175639,36864,203
bird1,5,26,0.1,-0.7324821277385266,36864,203
bird1,0,27,0.001,-1.7737814190892909,1,1
bird1,0,27,0.01,-1.7737813352467326,1,1
bird1,0,27,0.1,-1.7737804973682665,1,1
bird1,1,27,0.001,-0.7898757362388835,9,8
bird1,1,27,0.01,-0.7893706208928579,9,8
bird1,1,27,0.1,-0.7888849961473815,9,8
bird1,2,27,0.001,-0.7484092306641914,72,38
bird1,2,27,0.01,-0.7465077201368767,72,38
bird1,2,27,0.1,-0.7450409085757184,72,38
bird1,3,27,0.001,-0.7363409319075715,576,82
bird1,3,27,0.01,-0.7338884430593394,576,82
bird1,3,27,0.1,-0.7324916863680676,576,82
bird1,4,27,0.001,-0.7466006034782707,4608,142
bird1,4,27,0.01,-0.7410163941402508,4608,142
bird1,4,27,0.1,-0.7377093216887526,4608,142
bird1,5,27,0.001,-0.7545142515423812,36864,212
bird1,5,27,0.01,-0.7478423326664423,36864,212
bird1,5,27,0.1,-0.7444895180797669,36864,212
bird1,0,28,0.001,-1.7656773712971052,1,1
bird1,0,28,0.01,-1.7656773338480876,1,1
bird1,0,28,0.1,-1.7656769598639093,1,1
bird1,1,28,0.001,-0.7899566403092794,9,8
bird1,1,28,0.01,-0.7894675909989208,9,8
bird1,1,28,0.1,-0.7890088716579939,9,8
bird1,2,28,0.001,-0.7476621639505792,72,35
bird1,2,28,0.01,-0.7463206268344451,72,35
bird1,2,28,0.1,-0.7452706270961924,72,35
bird1,3,28,0.001,-0.7362285104033622,576,79
bird1,3,28,0.01,-0.7336909429806725,576,79
bird1,3,28,0.1,-0.7322296515357519,576,79
bird1,4,28,0.001,-0.7365151820645317,4608,144
bird1,4,28,0.01,-0.732749359374933,4608,144
bird1,4,28,0.1,-0.7310320190172899,4608,144
bird1,5,28,0.001,-0.7592900522640657,36864,218
bird1,5,28,0.01,-0.7491874376524202,36864,218
bird1,5,28,0.1,-0.7430008035541226,36864,218
bird1,0,29,0.001,-1.7811381574895822,1,1
bird1,0,29,0.01,-1.7811380514676303,1,1
bird1,0,29,0.1,-1.7811369918432682,1,1
bird1,1,29,0.001,-0.7851855140196685,9,8
bird1,1,29,0.01,-0.7845047552714445,9,8
